date	origin_id	origin_city	destination_id	destination_city	od_flow
2024-01-01	1001	City_A	1002	City_B	95
2024-01-01	1001	City_A	1003	City_C	84
2024-01-01	1001	City_A	1004	City_D	76
2024-01-01	1001	City_A	1005	City_E	68
2024-01-01	1002	City_B	1001	City_A	82
2024-01-01	1002	City_B	1003	City_C	136
2024-01-01	1002	City_B	1004	City_D	127
2024-01-01	1002	City_B	1005	City_E	113
2024-01-01	1003	City_C	1001	City_A	86
2024-01-01	1003	City_C	1002	City_B	131
2024-01-01	1003	City_C	1004	City_D	180
2024-01-01	1003	City_C	1005	City_E	143
2024-01-01	1004	City_D	1001	City_A	76
2024-01-01	1004	City_D	1002	City_B	112
2024-01-01	1004	City_D	1003	City_C	167
2024-01-01	1004	City_D	1005	City_E	218
2024-01-01	1005	City_E	1001	City_A	54
2024-01-01	1005	City_E	1002	City_B	105
2024-01-01	1005	City_E	1003	City_C	146
2024-01-01	1005	City_E	1004	City_D	213
2024-01-02	1001	City_A	1002	City_B	84
2024-01-02	1001	City_A	1003	City_C	88
2024-01-02	1001	City_A	1004	City_D	74
2024-01-02	1001	City_A	1005	City_E	62
2024-01-02	1002	City_B	1001	City_A	86
2024-01-02	1002	City_B	1003	City_C	142
2024-01-02	1002	City_B	1004	City_D	125
2024-01-02	1002	City_B	1005	City_E	109
2024-01-02	1003	City_C	1001	City_A	69
2024-01-02	1003	City_C	1002	City_B	130
2024-01-02	1003	City_C	1004	City_D	172
2024-01-02	1003	City_C	1005	City_E	151
2024-01-02	1004	City_D	1001	City_A	72
2024-01-02	1004	City_D	1002	City_B	116
2024-01-02	1004	City_D	1003	City_C	165
2024-01-02	1004	City_D	1005	City_E	216
2024-01-02	1005	City_E	1001	City_A	66
2024-01-02	1005	City_E	1002	City_B	95
2024-01-02	1005	City_E	1003	City_C	148
2024-01-02	1005	City_E	1004	City_D	223
2024-01-03	1001	City_A	1002	City_B	68
2024-01-03	1001	City_A	1003	City_C	74
2024-01-03	1001	City_A	1004	City_D	70
2024-01-03	1001	City_A	1005	City_E	53
2024-01-03	1002	City_B	1001	City_A	69
2024-01-03	1002	City_B	1003	City_C	110
2024-01-03	1002	City_B	1004	City_D	103
2024-01-03	1002	City_B	1005	City_E	86
2024-01-03	1003	City_C	1001	City_A	65
2024-01-03	1003	City_C	1002	City_B	104
2024-01-03	1003	City_C	1004	City_D	153
2024-01-03	1003	City_C	1005	City_E	131
2024-01-03	1004	City_D	1001	City_A	63
2024-01-03	1004	City_D	1002	City_B	89
2024-01-03	1004	City_D	1003	City_C	134
2024-01-03	1004	City_D	1005	City_E	185
2024-01-03	1005	City_E	1001	City_A	46
2024-01-03	1005	City_E	1002	City_B	84
2024-01-03	1005	City_E	1003	City_C	114
2024-01-03	1005	City_E	1004	City_D	176
2024-01-04	1001	City_A	1002	City_B	62
2024-01-04	1001	City_A	1003	City_C	74
2024-01-04	1001	City_A	1004	City_D	74
2024-01-04	1001	City_A	1005	City_E	45
2024-01-04	1002	City_B	1001	City_A	72
2024-01-04	1002	City_B	1003	City_C	108
2024-01-04	1002	City_B	1004	City_D	103
2024-01-04	1002	City_B	1005	City_E	85
2024-01-04	1003	City_C	1001	City_A	62
2024-01-04	1003	City_C	1002	City_B	112
2024-01-04	1003	City_C	1004	City_D	146
2024-01-04	1003	City_C	1005	City_E	132
2024-01-04	1004	City_D	1001	City_A	68
2024-01-04	1004	City_D	1002	City_B	96
2024-01-04	1004	City_D	1003	City_C	149
2024-01-04	1004	City_D	1005	City_E	182
2024-01-04	1005	City_E	1001	City_A	49
2024-01-04	1005	City_E	1002	City_B	80
2024-01-04	1005	City_E	1003	City_C	124
2024-01-04	1005	City_E	1004	City_D	168
2024-01-05	1001	City_A	1002	City_B	66
2024-01-05	1001	City_A	1003	City_C	72
2024-01-05	1001	City_A	1004	City_D	59
2024-01-05	1001	City_A	1005	City_E	49
2024-01-05	1002	City_B	1001	City_A	69
2024-01-05	1002	City_B	1003	City_C	116
2024-01-05	1002	City_B	1004	City_D	107
2024-01-05	1002	City_B	1005	City_E	79
2024-01-05	1003	City_C	1001	City_A	66
2024-01-05	1003	City_C	1002	City_B	106
2024-01-05	1003	City_C	1004	City_D	145
2024-01-05	1003	City_C	1005	City_E	132
2024-01-05	1004	City_D	1001	City_A	52
2024-01-05	1004	City_D	1002	City_B	91
2024-01-05	1004	City_D	1003	City_C	143
2024-01-05	1004	City_D	1005	City_E	172
2024-01-05	1005	City_E	1001	City_A	52
2024-01-05	1005	City_E	1002	City_B	84
2024-01-05	1005	City_E	1003	City_C	128
2024-01-05	1005	City_E	1004	City_D	170
2024-01-06	1001	City_A	1002	City_B	83
2024-01-06	1001	City_A	1003	City_C	87
2024-01-06	1001	City_A	1004	City_D	75
2024-01-06	1001	City_A	1005	City_E	68
2024-01-06	1002	City_B	1001	City_A	83
2024-01-06	1002	City_B	1003	City_C	131
2024-01-06	1002	City_B	1004	City_D	122
2024-01-06	1002	City_B	1005	City_E	116
2024-01-06	1003	City_C	1001	City_A	73
2024-01-06	1003	City_C	1002	City_B	112
2024-01-06	1003	City_C	1004	City_D	173
2024-01-06	1003	City_C	1005	City_E	141
2024-01-06	1004	City_D	1001	City_A	72
2024-01-06	1004	City_D	1002	City_B	115
2024-01-06	1004	City_D	1003	City_C	154
2024-01-06	1004	City_D	1005	City_E	201
2024-01-06	1005	City_E	1001	City_A	44
2024-01-06	1005	City_E	1002	City_B	90
2024-01-06	1005	City_E	1003	City_C	145
2024-01-06	1005	City_E	1004	City_D	202
2024-01-07	1001	City_A	1002	City_B	83
2024-01-07	1001	City_A	1003	City_C	87
2024-01-07	1001	City_A	1004	City_D	74
